,year_produce,brand,model,car_type,gear_type,engine_cap,mileage,old_price
2375,2017,Mercedes,Benz,Used,Automatic,1.6,92499.5,99999.0
2376,2016,Toyota,Innova,Used,Automatic,2.0,92499.5,47800.0
2377,2015,Toyota,Harrier,Used,Automatic,2.0,92499.5,96800.0
2378,2018,Nissan,Serena,Used,Automatic,2.0,72499.5,75800.0
2379,2013,Toyota,Vellfire,Used,Automatic,2.4,92499.5,82800.0
2380,2019,Ford,Ranger,Used,Automatic,2.0,82499.5,81800.0
2381,2020,Bmw,320I,Used,Automatic,2.0,72499.5,129999.0
2382,2019,Lexus,Rx300,Recon,Automatic,2.0,47499.5,245000.0
2383,2025,New,Perodua,New,Automatic,1.0,2499.5,49500.0
2384,2023,Lexus,Nx,Recon,Automatic,2.4,17499.5,325000.0
2385,2025,X70,Cny,New,Automatic,1.5,2499.5,97600.0
2386,2019,Kia,Cerato,Used,Automatic,1.6,72499.5,46800.0
2387,2025,New,Perodua,New,Automatic,1.0,2499.5,38500.0
2388,2025,NEW,Perodua,New,Automatic,1.5,2499.5,68000.0
2389,2020,Mazda,3,Used,Automatic,2.0,62499.5,76999.0
2390,2019,TOYOTA,Rush,Used,Automatic,1.5,57499.5,55900.0
2391,2010,Kia,Forte,Used,Automatic,1.6,224999.5,7000.0
2392,2020,Nissan,Gt-R,Recon,Automatic,3.8,2499.5,635000.0
2393,2025,X90,Cny,New,Automatic,1.5,2499.5,134800.0
2394,2025,X90,Cny,New,Automatic,1.5,2499.5,113800.0
2395,2025,X90,Cny,New,Automatic,1.5,2499.5,126800.0
2396,2020,Toyota,86,Recon,Automatic,2.0,47499.5,139000.0
2397,2017,Perodua,Axia,Used,Automatic,1.0,82499.5,26000.0
2398,2022,Honda,City,Used,Automatic,1.5,52499.5,71800.0
2399,2016,Honda,Jazz,Used,Automatic,1.5,72499.5,51800.0
2400,2019,Perodua,Myvi,Used,Automatic,1.3,52499.5,39875.0
2401,2019,Perodua,Myvi,Used,Automatic,1.5,57499.5,44875.0
2402,2015,Nissan,Sylphy,Used,Automatic,1.8,82499.5,21900.0
2403,2013,Honda,City,Used,Automatic,1.5,134999.5,22999.0
2404,2017,Volkswagen,Tiguan,Used,Automatic,1.4,92499.5,54800.0
2405,2018,Perodua,Bezza,Used,Automatic,1.3,114999.5,35800.0
2406,2014,Honda,City,Used,Automatic,1.5,97499.5,29800.0
2407,2010,Honda,Cr-V,Used,Automatic,2.0,104999.5,23800.0
2408,2010,Toyota,Hilux,Used,Automatic,2.5,134999.5,39800.0
2409,2020,Toyota,Vios,Used,Automatic,1.5,62499.5,53800.0
2410,2012,Toyota,Vios,Used,Automatic,1.5,97499.5,24800.0
2411,2008,Toyota,Alphard,Used,Automatic,2.4,92499.5,48800.0
2412,2014,Perodua,Myvi,Used,Automatic,1.5,87499.5,0.0
2413,2022,Toyota,Alphard,Recon,Automatic,2.5,22499.5,0.0
2414,2019,Toyota,Camry,Used,Automatic,2.5,37499.5,134800.0
2415,2019,Volkswagen,Passat,Used,Automatic,2.0,104999.5,83800.0
2416,2015,Proton,Persona,Used,Automatic,1.6,134999.5,13800.0
2417,2004,Honda,Stream,Used,Automatic,1.7,114999.5,22500.0
2418,2020,Proton,Perdana,Used,Automatic,2.0,47499.5,44999.0
2419,2020,Proton,Persona,Used,Automatic,1.6,57499.5,31999.0
2420,2019,Perodua,Aruz,Used,Automatic,1.5,72499.5,47999.0
2421,2020,Mercedes,Benz,Recon,Automatic,2.0,12499.5,246800.0
2422,2019,Perodua,Axia,Used,Automatic,1.0,67499.5,27700.0
2423,2014,Honda,City,Used,Automatic,1.5,92499.5,33700.0
2424,2019,Honda,City,Used,Automatic,1.5,62499.5,47700.0
2425,2016,Kia,Cerato,Used,Automatic,2.0,67499.5,34700.0
2426,2022,Jaguar,I-Pace,Used,Automatic,100.0,17499.5,260000.0
2427,2015,Ford,Ranger,Used,Automatic,2.2,97499.5,56900.0
2428,2015,Nissan,Almera,Used,Automatic,1.5,97499.5,19900.0
2429,2017,Toyota,Vellfire,Used,Automatic,2.5,77499.5,169800.0
2430,2017,Toyota,Vellfire,Used,Automatic,2.5,67499.5,158800.0
2431,2021,Mazda,Cx-5,Used,Automatic,2.0,52499.5,102800.0
2432,2005,Toyota,Wish,Used,Automatic,1.8,17499.5,26800.0
2433,2019,Mitsubishi,Outlander,Used,Automatic,2.4,87499.5,76800.0
2434,2022,Toyota,Hilux,Used,Automatic,2.8,62499.5,116900.0
2435,2018,MERCEDES,Benz,Used,Automatic,1.3,72499.5,135700.0
2436,2019,MAZDA,Cx-5,Used,Automatic,2.0,97499.5,86700.0
2437,2019,Mazda,Cx-5,Used,Automatic,2.5,62499.5,88800.0
2438,2017,TOYOTA,Vellfire,Used,Automatic,2.5,82499.5,169700.0
2439,2018,NISSAN,Almera,Used,Automatic,1.5,77499.5,29700.0
2440,2011,Hyundai,Tucson,Used,Automatic,2.0,82499.5,16000.0
2441,2018,Volkswagen,Tiguan,Used,Automatic,1.4,124999.5,62800.0
2442,2012,Mercedes,Benz,Used,Automatic,1.8,124999.5,40800.0
2443,2006,Perodua,Kancil,Used,Automatic,0.8,22499.5,8000.0
2444,2015,Mercedes,Benz,Used,Automatic,2.0,97499.5,115800.0
2445,2020,Ford,Ranger,Used,Automatic,2.0,87499.5,89800.0
2446,2017,Perodua,Axia,Used,Automatic,1.0,72499.5,25800.0
2447,2021,Toyota,Alphard,Recon,Automatic,2.5,42499.5,243000.0
2448,2012,Nissan,Sylphy,Used,Automatic,2.0,124999.5,0.0
2449,2019,Proton,X70,Used,Automatic,1.8,72499.5,62800.0
2450,2016,Mercedes,Benz,Used,Automatic,2.0,82499.5,0.0
2451,2015,Proton,Iriz,Used,Automatic,1.6,134999.5,18700.0
2452,2022,Kia,Carnival,Used,Automatic,2.2,67499.5,195800.0
2453,2016,Mazda,Cx-3,Used,Automatic,2.0,87499.5,58800.0
2454,2021,Proton,X50,Used,Automatic,1.5,72499.5,71800.0
2455,2013,Toyota,Fortuner,Used,Automatic,2.7,154999.5,52800.0
2456,2016,Toyota,Vios,Used,Automatic,1.5,77499.5,47800.0
2457,2020,BMW,420I,Recon,Automatic,2.0,2499.5,0.0
2458,2008,ORI,2008,Used,Automatic,1.6,77499.5,22999.0
2459,2022,Honda,City,Used,Automatic,1.5,27499.5,72800.0
2460,2020,Toyota,Supra,Recon,Automatic,3.0,12499.5,294000.0
2461,2013,Toyota,Vellfire,Used,Automatic,2.4,174999.5,83800.0
2462,2018,Nissan,Serena,Used,Automatic,2.0,92499.5,76999.0
2463,2019,Nissan,Serena,Used,Automatic,2.0,87499.5,79999.0
2464,2019,Mercedes,Benz,Used,Automatic,2.0,52499.5,163800.0
2465,2022,Proton,X50,Used,Automatic,1.5,62499.5,69000.0
2466,2020,Lexus,Nx300,Recon,Automatic,2.0,32499.5,219000.0
2467,2016,Perodua,Myvi,Used,Automatic,1.5,97499.5,29800.0
2468,2016,Perodua,Myvi,Used,Automatic,1.3,114999.5,23000.0
2469,2015,Kia,Cerato,Used,Automatic,1.6,87499.5,25888.0
2470,2019,Proton,Persona,Used,Automatic,1.6,77499.5,28800.0
2471,2016,Mercedes,Benz,Used,Automatic,3.0,114999.5,95800.0
2472,2022,FULL,Loan,Used,Automatic,1.5,47499.5,62999.0
2473,2011,Volkswagen,Golf,Used,Automatic,1.4,114999.5,23800.0
2474,2014,Toyota,Fortuner,Used,Automatic,2.7,87499.5,69800.0
2475,2017,Y-2017,M,Used,Automatic,2.0,42499.5,198777.0
2476,2015,Proton,Preve,Used,Automatic,1.6,104999.5,16800.0
2477,2021,Mazda,Cx-5,Used,Automatic,2.5,12499.5,119800.0
2478,2018,OFFER,Toyota,Used,Automatic,1.8,62499.5,79900.0
2479,2020,Toyota,Vios,Used,Automatic,1.5,52499.5,61800.0
2480,2017,Bmw,X6,Used,Automatic,3.0,82499.5,136999.0
2481,2015,Mercedes,Benz,Used,Automatic,2.1,22499.5,44800.0
2482,2014,Mercedes,Benz,Used,Automatic,2.0,82499.5,93800.0
2483,2020,Mercedes,Benz,Used,Automatic,2.0,2499.5,147800.0
2484,2020,Mini,John,Recon,Automatic,2.0,27499.5,259800.0
2485,2020,Toyota,Alphard,Recon,Automatic,2.5,42499.5,236000.0
2486,2019,Mercedes,Benz,Recon,Automatic,2.0,17499.5,296800.0
2487,2021,Land,Rover,Recon,Automatic,2.0,27499.5,419800.0
2488,2016,Kia,Cerato,Used,Automatic,1.6,87499.5,27800.0
2489,2020,/21,Toyota,Used,Automatic,2.8,42499.5,255800.0
2490,2021,OFFER,Honda,Used,Automatic,1.8,52499.5,79900.0
2491,2015,/15,Honda,Used,Automatic,0.7,62499.5,119900.0
2492,2011,Porsche,Panamera,Used,Automatic,3.6,42499.5,79900.0
2493,2023,Mazda,Cx-3,Used,Automatic,2.0,37499.5,99888.0
2494,2011,Naza,Forte,Used,Automatic,1.6,144999.5,13800.0
2495,2016,Toyota,Landcruiser,Used,Automatic,4.6,77499.5,238800.0
2496,2020,Toyota,Alphard,Recon,Automatic,2.5,42499.5,222000.0
2497,2010,Perodua,Alza,Used,Automatic,1.5,134999.5,19800.0
2498,2023,Mazda,Cx-30,Used,Automatic,2.0,52499.5,118999.0
2499,2002,Toyota,Estima,Used,Automatic,2.4,154999.5,21800.0
2500,2015,ORI,2012/2013,Used,Automatic,1.8,124999.5,27777.0
2501,2014,Volkswagen,Passat,Used,Automatic,1.8,144999.5,19400.0
2502,2012,CASH,Otr,Used,Automatic,2.4,97499.5,72800.0
2503,2012,Toyota,Vellfire,Used,Automatic,2.4,114999.5,83900.0
2504,2012,Toyota,Vellfire,Used,Automatic,3.5,104999.5,72800.0
2505,2017,Toyota,Vellfire,Used,Automatic,2.5,47499.5,148800.0
2506,2012,Proton,Preve,Used,Automatic,1.6,114999.5,9800.0
2507,2011,Kia,Sorento,Used,Automatic,2.4,154999.5,14800.0
2508,2023,Peugeot,3008,Used,Automatic,1.6,32499.5,95800.0
2509,2005,Naza,Ria,Used,Automatic,2.5,224999.5,10999.0
2510,2016,Hyundai,Tucson,Used,Automatic,2.0,224999.5,41900.0
2511,2011,Perodua,Viva,Used,Automatic,1.0,97499.5,8900.0
2512,2008,Bmw,525I,Used,Automatic,2.5,134999.5,31000.0
2513,2019,Toyota,Alphard,Recon,Automatic,2.5,37499.5,200000.0
2514,2017,Honda,Civic,Used,Automatic,1.5,114999.5,83800.0
2515,2022,UNREG,2022,Recon,Automatic,2.4,12499.5,202000.0
2516,2016,Honda,Hr-V,Used,Automatic,1.8,97499.5,46900.0
2517,2016,Honda,City,Used,Automatic,1.5,174999.5,32800.0
2518,2003,Proton,Perdana,Used,Automatic,2.0,104999.5,7800.0
2519,2018,BMW,F30,Used,Automatic,2.0,67499.5,75900.0
2520,2020,Toyota,Supra,Recon,Automatic,3.0,7499.5,300000.0
2521,2022,Bmw,330E,Used,Automatic,2.0,12499.5,169999.0
2522,2016,Mercedes,Benz,Used,Automatic,2.0,134999.5,128800.0
2523,2013,Perodua,Myvi,Used,Automatic,1.3,92499.5,17900.0
2524,2022,Volkswagen,Golf,Used,Automatic,2.0,47499.5,169800.0
2525,2013,Perodua,Myvi,Used,Automatic,1.3,92499.5,16900.0
2526,2007,Toyota,Vios,Used,Automatic,1.5,184999.5,21800.0
2527,2013,Mazda,Cx-5,Used,Automatic,2.0,87499.5,34800.0
2528,2017,Honda,Cr-V,Used,Automatic,1.5,67499.5,83800.0
2529,2015,Nissan,X-Trail,Used,Automatic,2.5,87499.5,44800.0
2530,2018,Toyota,Innova,Used,Automatic,2.0,62499.5,70800.0
2531,2021,Toyota,Vios,Used,Automatic,1.5,62499.5,62800.0
2532,2023,Lexus,Nx,Recon,Automatic,2.5,22499.5,295000.0
2533,2015,Perodua,Axia,Used,Automatic,1.0,87499.5,19990.0
2534,2022,Bmw,330I,Used,Automatic,2.0,32499.5,199800.0
2535,2015,Perodua,Alza,Used,Automatic,1.5,164999.5,36000.0
2536,2011,Perodua,Myvi,Used,Automatic,1.3,104999.5,11800.0
2537,2018,Mercedes,Benz,Used,Automatic,1.5,2499.5,119300.0
2538,2003,/05,Mitsuoka,Used,Automatic,1.4,164999.5,19999.0
2539,2015,Toyota,Corolla,Used,Automatic,1.8,67499.5,45800.0
2540,2014,Volkswagen,Polo,Used,Automatic,1.6,97499.5,11775.0
2541,2004,Bmw,320I,Used,Automatic,2.2,194999.5,20000.0
2542,2015,Proton,Exora,Used,Automatic,1.6,87499.5,22800.0
2543,2014,Ford,Kuga,Used,Automatic,1.6,134999.5,19200.0
2544,2018,Perodua,Axia,Used,Automatic,1.0,114999.5,25800.0
2545,2006,Perodua,Myvi,Used,Automatic,1.3,224999.5,10500.0
2546,2012,ORI,12/13,Used,Automatic,2.0,124999.5,44999.0
2547,2015,Nissan,Almera,Used,Automatic,1.5,124999.5,23999.0
2548,2024,Perodua,Axia,Used,Automatic,1.0,12499.5,32000.0
2549,2019,Toyota,Vios,Used,Automatic,1.5,104999.5,49500.0
2550,2017,Toyota,Innova,Used,Automatic,2.0,104999.5,76800.0
2551,2013,Perodua,Myvi,Used,Automatic,1.3,97499.5,24800.0
2552,2016,Perodua,Axia,Used,Automatic,1.0,104999.5,21875.0
2553,2017,Honda,Jazz,Used,Automatic,1.5,87499.5,52800.0
2554,2013,Nissan,Almera,Used,Automatic,1.5,104999.5,25800.0
2555,2013,Ford,Focus,Used,Automatic,2.0,104999.5,17700.0
2556,2013,Perodua,Viva,Used,Automatic,1.0,72499.5,11800.0
2557,2006,Honda,Civic,Used,Automatic,1.8,274999.5,27800.0
2558,2010,Proton,Waja,Used,Automatic,1.6,154999.5,9900.0
2559,2010,Perodua,Viva,Used,Automatic,1.0,224999.5,12500.0
2560,2016,perodua,Myvi,Used,Automatic,1.5,77499.5,32500.0
2561,2012,Nissan,Grand,Used,Automatic,1.6,274999.5,12600.0
2562,2012,Honda,Accord,Used,Automatic,2.4,144999.5,28800.0
2563,2019,Perodua,Bezza,Used,Automatic,1.3,62499.5,27800.0
2564,2015,Y2015,Mazda,Used,Automatic,1.5,57499.5,32777.0
2565,2010,Perodua,Viva,Used,Automatic,1.0,124999.5,10900.0
2566,2018,Honda,Jazz,Used,Automatic,1.5,154999.5,53800.0
2567,2017,Honda,City,Used,Automatic,1.5,67499.5,0.0
2568,2017,Honda,Civic,Used,Automatic,1.5,104999.5,0.0
2569,2018,Perodua,Myvi,Used,Automatic,1.5,52499.5,0.0
2570,2015,Perodua,Myvi,Used,Automatic,1.3,87499.5,0.0
2571,2008,Toyota,Hilux,Used,Automatic,2.5,154999.5,37800.0
2572,2021,[2.6K,Km],Recon,Automatic,2.0,2499.5,239000.0
2573,2021,Perodua,Ativa,Used,Automatic,1.0,62499.5,57999.0
2574,2019,(Loan,Kedai),Used,Automatic,1.6,37499.5,26800.0
2575,2021,MODELLISTA,Bodykit,Recon,Automatic,2.5,42499.5,210700.0
2576,2020,Mitsubishi,Triton,Used,Automatic,2.4,62499.5,82999.0
2577,2022,Mercedes,Benz,Used,Automatic,2.0,32499.5,182999.0
2578,2020,Perodua,Alza,Used,Automatic,1.5,97499.5,43999.0
2579,2005,Toyota,Innova,Used,Automatic,2.0,274999.5,16800.0
2580,2011,Mercedes,Benz,Used,Automatic,1.7,62499.5,15000.0
2581,2020,Toyota,Alphard,Recon,Automatic,2.5,22499.5,221000.0
2582,2021,Perodua,Alza,Used,Automatic,1.5,27499.5,42000.0
2583,2021,BSM,/,Recon,Automatic,2.5,47499.5,218700.0
2584,2020,Mazda,Cx-5,Used,Automatic,2.0,52499.5,103800.0
2585,2018,Nissan,Serena,Used,Automatic,2.0,77499.5,81800.0
2586,2011,12Toyota,Corolla,Used,Automatic,1.8,82499.5,28666.0
2587,2021,Perodua,Aruz,Used,Automatic,1.5,67499.5,58800.0
2588,2016,Nissan,X-Trail,Used,Automatic,2.5,144999.5,36500.0
2589,2013,TOYOTA,Estima,Used,Automatic,2.4,104999.5,78800.0
2590,2012,Mercedes,Benz,Used,Automatic,1.8,97499.5,45999.0
2591,2014,HONDA,City,Used,Automatic,1.5,114999.5,27800.0
2592,2015,TOYOTA,Vellfire,Used,Automatic,2.5,52499.5,135800.0
2593,2017,Isuzu,D-Max,Used,Automatic,2.5,72499.5,52800.0
2594,2015,Perodua,Axia,Used,Automatic,1.0,77499.5,24500.0
2595,2011,Nissan,Grand,Used,Automatic,1.6,114999.5,15999.0
2596,2018,HONDA,Civic,Used,Automatic,1.8,124999.5,67700.0
2597,2017,PERODUA,Axia,Used,Automatic,1.0,87499.5,22700.0
2598,2021,TOYOTA,Vios,Used,Automatic,1.5,62499.5,64700.0
2599,2019,PROTON,X70,Used,Automatic,1.8,87499.5,52700.0
2600,2020,ãPAN,Roof,Recon,Automatic,2.0,22499.5,256800.0
2601,2012,Mercedes,Benz,Used,Automatic,1.6,97499.5,33999.0
2602,2018,Ford,Ranger,Used,Automatic,2.2,97499.5,53800.0
2603,2016,Mercedes,Benz,Used,Automatic,2.0,82499.5,113800.0
2604,2015,Mercedes,Benz,Used,Automatic,1.6,92499.5,76800.0
2605,2011,Bmw,320I,Used,Automatic,2.0,144999.5,26800.0
2606,2019,Bmw,X1,Used,Automatic,2.0,52499.5,91800.0
2607,2018,Honda,Civic,Used,Automatic,1.5,57499.5,79800.0
2608,2020,Mercedes,Benz,Recon,Automatic,2.0,22499.5,230000.0
2609,2012,Perodua,Myvi,Used,Automatic,1.5,104999.5,25800.0
2610,2019,OFFER,Mercedes,Used,Automatic,2.0,67499.5,149900.0
2611,2020,Toyota,86,Recon,Automatic,2.0,42499.5,146000.0
2612,2016,Honda,City,Used,Automatic,1.5,52499.5,35900.0
2613,2015,Bmw,316I,Used,Automatic,1.6,92499.5,45800.0
2614,2014,ORI,2014,Used,Automatic,2.7,144999.5,52999.0
2615,2015,Mercedes,Benz,Used,Automatic,2.0,97499.5,136800.0
2616,2020,Mercedes,Benz,Recon,Automatic,1.3,17499.5,150000.0
2617,2018,Ford,Ranger,Used,Automatic,2.2,82499.5,65800.0
2618,2015,Nissan,Almera,Used,Automatic,1.5,72499.5,21800.0
2619,2003,Honda,Civic,Used,Automatic,1.7,124999.5,13800.0
2620,2024,Proton,X50,Used,Automatic,1.5,2499.5,95800.0
2621,2015,Nissan,X-Trail,Used,Automatic,2.0,114999.5,38800.0
2622,2019,Proton,Iriz,Used,Automatic,1.3,62499.5,25800.0
2623,2010,Lexus,Ls460,Used,Automatic,4.6,114999.5,39800.0
2624,2006,Mitsubishi,Grandis,Used,Automatic,2.4,104999.5,9000.0
2625,2013,R,2018,Used,Automatic,2.4,82499.5,88999.0
2626,2021,Unreg,2021,Recon,Automatic,3.0,12499.5,468000.0
2627,2019,Honda,Jazz,Used,Automatic,1.5,77499.5,60800.0
2628,2018,Perodua,Bezza,Used,Automatic,1.3,92499.5,30600.0
2629,2020,Toyota,Alphard,Recon,Automatic,2.5,37499.5,165000.0
2630,2020,Land,Rover,Recon,Automatic,5.0,32499.5,580000.0
2631,2018,Toyota,Vellfire,Recon,Automatic,2.5,42499.5,207000.0
2632,2019,Mercedes,Benz,Recon,Automatic,1.3,12499.5,150000.0
2633,2022,Proton,X50,Used,Automatic,1.5,17499.5,80800.0
2634,2015,Mercedes,Benz,Used,Automatic,4.0,2499.5,423800.0
2635,2016,Toyota,Corolla,Used,Automatic,1.8,82499.5,59800.0
2636,2012,Nissan,Grand,Used,Automatic,1.8,114999.5,26800.0
2637,2014,Perodua,Alza,Used,Automatic,1.5,134999.5,29000.0
2638,2016,Honda,Hr-V,Used,Automatic,1.8,104999.5,49800.0
2639,2006,Toyota,Estima,Used,Automatic,2.4,184999.5,60000.0
2640,2017,Isuzu,D-Max,Used,Automatic,3.0,194999.5,69888.0
2641,2020,OFFER,Nissan,Used,Automatic,2.0,72499.5,77900.0
2642,2014,Full,Loan,Used,Automatic,1.3,114999.5,19880.0
2643,2020,OFFER,Mugen,Used,Automatic,1.8,62499.5,75900.0
2644,2014,Audi,A5,Used,Automatic,2.0,52499.5,66900.0
2645,2015,Volkswagen,Golf,Used,Automatic,2.0,42499.5,125900.0
2646,2015,OFFER,Honda,Used,Automatic,1.5,87499.5,36900.0
2647,2018,Perodua,Bezza,Used,Automatic,1.3,134999.5,29800.0
2648,2019,Proton,X70,Used,Automatic,1.8,82499.5,53800.0
2649,2015,Toyota,Alphard,Used,Automatic,2.5,77499.5,154800.0
2650,2017,Honda,Cr-V,Used,Automatic,1.5,77499.5,79800.0
2651,2017,Perodua,Alza,Used,Automatic,1.5,87499.5,37800.0
2652,2014,Full,Loan,Used,Automatic,1.8,134999.5,28880.0
2653,2022,Toyota,Alphard,Recon,Automatic,2.5,32499.5,256000.0
2654,2022,Mercedes,Benz,Recon,Automatic,4.0,2499.5,1260000.0
2655,2004,Perodua,Kenari,Used,Automatic,1.0,97499.5,7770.0
2656,2018,Perodua,Myvi,Used,Automatic,1.5,144999.5,39800.0
2657,2021,-2021-,Proton,Used,Automatic,1.5,82499.5,65999.0
2658,2015,Toyota,Vios,Used,Automatic,1.5,82499.5,36999.0
2659,2021,Perodua,Axia,Used,Automatic,1.0,22499.5,31300.0
2660,2018,Mercedes,Benz,Used,Automatic,2.0,82499.5,148800.0
2661,2020,Toyota,Rush,Used,Automatic,1.5,47499.5,63800.0
2662,2022,Volvo,Xc90,Used,Automatic,2.0,22499.5,288800.0
2663,2016,Toyota,Alphard,Used,Automatic,2.5,67499.5,154800.0
2664,2017,Toyota,Vios,Used,Automatic,1.5,144999.5,44800.0
2665,2016,Ford,Ranger,Used,Automatic,2.2,87499.5,51800.0
2666,1999,ORI,1999,Used,Automatic,2.2,374999.5,4888.0
2667,2013,Toyota,Vios,Used,Automatic,1.5,114999.5,31800.0
2668,2013,Nissan,Almera,Used,Automatic,1.5,104999.5,15800.0
2669,2010,Nissan,Sylphy,Used,Automatic,2.0,144999.5,12800.0
2670,2011,ORI,2011,Used,Automatic,2.4,124999.5,34999.0
2671,2022,Unreg,2022,Recon,Automatic,4.0,17499.5,1180000.0
2672,2015,Mercedes,Benz,Used,Automatic,2.1,82499.5,48800.0
2673,2016,Honda,Hr-V,Used,Automatic,1.8,124999.5,45100.0
2674,2012,Toyota,Vios,Used,Automatic,1.5,97499.5,24800.0
2675,2017,1PerakOwner,Proton,Used,Automatic,2.4,62499.5,40900.0
2676,2021,Toyota,Alphard,Recon,Automatic,2.5,37499.5,232000.0
2677,2021,Mercedes,Benz,Recon,Automatic,2.0,42499.5,228000.0
2678,2014,Mercedes,Benz,Used,Automatic,2.0,104999.5,69800.0
2679,2015,Subaru,Xv,Used,Automatic,2.0,82499.5,35800.0
2680,2018,Honda,Civic,Used,Automatic,1.8,87499.5,67800.0
2681,2024,Toyota,Yaris,Used,Automatic,1.5,7499.5,73800.0
2682,2021,Perodua,Myvi,Used,Automatic,1.5,47499.5,46800.0
2683,2017,Perodua,Myvi,Used,Automatic,1.5,62499.5,31800.0
2684,2014,Honda,City,Used,Automatic,1.5,164999.5,32999.0
2685,2012,Perodua,Alza,Used,Automatic,1.5,82499.5,22800.0
2686,2017,Honda,Cr-V,Used,Automatic,1.5,87499.5,83800.0
2687,2016,Y,2016,Used,Automatic,1.5,92499.5,32800.0
2688,2019,Ford,Ranger,Used,Automatic,2.0,72499.5,109800.0
2689,2020,Nissan,Serena,Used,Automatic,2.0,72499.5,93800.0
2690,2019,Mazda,Cx-5,Used,Automatic,2.5,77499.5,85800.0
2691,2016,Honda,Civic,Used,Automatic,1.5,42499.5,69800.0
2692,2025,Honda,Hr-V,New,Automatic,1.5,2499.5,98600.0
2693,2019,Proton,X70,Used,Automatic,1.8,57499.5,53999.0
2694,2018,Bmw,530E,Used,Automatic,2.0,82499.5,92800.0
2695,2025,Honda,City,New,Automatic,1.5,2499.5,71900.0
2696,2013,Proton,Saga,Used,Automatic,1.3,87499.5,8800.0
2697,2021,(5A,Gred)Mercedes,Recon,Automatic,2.0,27499.5,398000.0
2698,2014,Mazda,Cx-5,Used,Automatic,2.0,97499.5,42900.0
2699,2020,Mercedes,Benz,Recon,Automatic,2.0,37499.5,269000.0
2700,2020,Honda,Civic,Used,Automatic,1.5,47499.5,99000.0
2701,2016,Best,Offer,Used,Automatic,2.0,92499.5,108900.0
2702,2015,Toyota,Vios,Used,Automatic,1.5,77499.5,46800.0
2703,2021,Mercedes,A180,Recon,Automatic,1.3,12499.5,184000.0
2704,2021,Proton,X50,Used,Automatic,1.5,27499.5,76800.0
2705,2017,Perodua,Alza,Used,Automatic,1.5,87499.5,37800.0
2706,2020,Nissan,Almera,Used,Automatic,1.5,87499.5,49800.0
2707,2015,Honda,Hr-V,Used,Automatic,1.8,104999.5,51500.0
2708,2023,Honda,Civic,Recon,Automatic,2.0,2499.5,336700.0
2709,2014,Honda,Accord,Used,Automatic,2.0,82499.5,45000.0
2710,2020,Porsche,Taycan,Recon,Automatic,1.0,17499.5,348000.0
2711,2014,Peugeot,3008,Used,Automatic,1.6,97499.5,19700.0
2712,2022,â¼ï¸Full,Loan,Used,Automatic,2.0,32499.5,118800.0
2713,2016,Honda,Jazz,Used,Automatic,1.5,77499.5,39800.0
2714,2016,Proton,Preve,Used,Automatic,1.6,82499.5,18800.0
2715,2016,Mercedes,Benz,Used,Automatic,2.0,2499.5,156500.0
2716,2021,Proton,Saga,Used,Automatic,1.3,32499.5,26800.0
2717,2016,Mercedes,Benz,Used,Automatic,2.0,2499.5,155500.0
2718,2019,Proton,Persona,Used,Automatic,1.6,52499.5,25800.0
2719,2013,Toyota,Vios,Used,Automatic,1.5,104999.5,26800.0
2720,2015,Perodua,Alza,Used,Automatic,1.5,97499.5,29800.0
2721,2018,Mitsubishi,Outlander,Used,Automatic,2.0,87499.5,61800.0
2722,2010,Perodua,Alza,Used,Automatic,1.5,324999.5,17500.0
2723,2023,MY23,Xc60,Used,Automatic,2.0,37499.5,289000.0
2724,2021,Toyota,Alphard,Recon,Automatic,2.5,22499.5,0.0
2725,2013,Perodua,Myvi,Used,Automatic,1.3,97499.5,0.0
2726,2014,Perodua,Myvi,Used,Automatic,1.3,124999.5,0.0
2727,2022,Toyota,Alphard,Recon,Automatic,2.5,7499.5,0.0
2728,2021,Toyota,Alphard,Recon,Automatic,2.5,52499.5,0.0
2729,2022,Toyota,Alphard,Recon,Automatic,2.5,12499.5,0.0
2730,2014,Suzuki,Swift,Used,Automatic,1.4,224999.5,25000.0
2731,2025,Toyota,Yaris,New,Automatic,1.5,2499.5,80800.0
2732,2022,Proton,Saga,Used,Automatic,1.3,27499.5,28800.0
2733,2022,Low,Millage,Used,Automatic,3.0,12499.5,214500.0
2734,2019,Volkswagen,Passat,Used,Automatic,2.0,62499.5,64800.0
2735,2005,Toyota,Corolla,Used,Automatic,1.6,224999.5,10500.0
2736,2015,Honda,Civic,Used,Automatic,1.8,92499.5,40800.0
2737,2020,Toyota,86,Recon,Automatic,2.0,27499.5,155000.0
2738,2017,Mercedes,Benz,Used,Automatic,2.0,2499.5,168800.0
2739,2000,Toyota,Estima,Used,Automatic,3.0,224999.5,11500.0
2740,2004,Toyota,Wish,Used,Automatic,1.8,114999.5,25000.0
2741,2020,Land,Rover,Recon,Automatic,2.0,32499.5,325000.0
2742,2021,Porsche,Taycan,Recon,Automatic,10.0,32499.5,348000.0
2743,2020,Lexus,Rx300,Recon,Automatic,2.0,17499.5,259000.0
2744,2015,16,Toyota,Used,Automatic,1.8,77499.5,47888.0
2745,2021,Perodua,Bezza,Used,Automatic,1.3,114999.5,35000.0
2746,2014,Nissan,Sylphy,Used,Automatic,2.0,97499.5,27888.0
2747,2013,Mercedes,Benz,Used,Automatic,1.8,124999.5,42299.0
