,year_produce,brand,model,car_type,gear_type,engine_cap,mileage,year_extracted,old_price
2802,2018,Porsche,Cayenne,Used,Automatic,3,67499.5,2025,358800
2804,2019,Proton,X70,Used,Automatic,1.8,57499.5,2025,56800
2806,2018,Bmw,530E,Used,Automatic,2,42499.5,2025,108800
2807,2018,Mercedes,,Used,Automatic,2,87499.5,2025,156800
2808,2022,Volkswagen,Passat,Used,Automatic,2,52499.5,2025,157800
2809,2014,Toyota,Alphard,Used,Automatic,3.5,124999.5,2025,79800
2810,2019,Proton,X70,Used,Automatic,1.8,77499.5,2025,45800
2813,2023,Toyota,Alphard,Recon,Automatic,2.5,2499.5,2025,395000
2814,2017,Mazda,2,Used,Automatic,1.5,27499.5,2025,43800
2815,2018,Toyota,Vios,Used,Automatic,1.5,82499.5,2025,48800
2816,2023,Toyota,Alphard,Recon,Automatic,2.5,2499.5,2025,353000
2817,2021,Nissan,Almera,Used,Automatic,1,57499.5,2025,58800
2818,2019,Maserati,Ghibli,Recon,Automatic,3,12499.5,2025,335000
2819,2009,Nissan,Murano,Used,Automatic,3.5,164999.5,2025,19500
2820,2021,Honda,Hr-V,Used,Automatic,1.8,72499.5,2025,82800
2821,2013,Bmw,528I,Used,Automatic,2,104999.5,2025,55800
2822,2013,Mitsubishi,Pajero,Used,Automatic,2.5,164999.5,2025,38900
2823,2021,Toyota,Alphard,Used,Automatic,2.5,37499.5,2025,237000
2825,2022,Land,Rover,Recon,Automatic,2,7499.5,2025,329000
2826,2013,Toyota,Vios,Used,Automatic,1.5,114999.5,2025,27800
2827,2020,Mercedes,,Recon,Automatic,1.3,22499.5,2025,148000
2828,2023,Toyota,Landcruiser,Recon,Automatic,3.4,7499.5,2025,475000
2829,2019,Ferrari,488,Recon,Automatic,3.9,22499.5,2025,1550000
2830,2011,Proton,Persona,Used,Automatic,1.6,194999.5,2025,9500
2831,2022,Mercedes,,Recon,Automatic,4,22499.5,2025,1145000
2832,2015,Mercedes,,Used,Automatic,2.1,92499.5,2025,48800
2833,2004,Proton,Wira,Used,Automatic,1.5,2499.5,2025,6500
2834,2019,Mazda,Cx-5,Used,Automatic,2.5,92499.5,2025,97000
2835,2003,Honda,Stream,Used,Automatic,2,124999.5,2025,18800
2836,2021,Porsche,Taycan,Recon,Automatic,10,57499.5,2025,448000
2837,2019,Porsche,Macan,Recon,Automatic,3,27499.5,2025,309000
2838,2019,Proton,Saga,Used,Automatic,1.3,52499.5,2025,25800
2839,2011,Nissan,Grand,Used,Automatic,1.6,104999.5,2025,17800
2840,2019,Lamborghini,Huracan,Recon,Automatic,5.2,32499.5,2025,1318000
2841,2020,Lexus,Rx300,Recon,Automatic,2,17499.5,2025,259000
2842,2018,Honda,Civic,Used,Automatic,1.8,124999.5,2025,67000
2843,1999,Bmw,525I,Used,Automatic,2.3,224999.5,2025,16800
2845,2014,Honda,Accord,Used,Automatic,2,124999.5,2025,31800
2846,2023,Lexus,Rx350,Recon,Automatic,2.4,2499.5,2025,383000
2847,2021,Toyota,Vios,Used,Automatic,1.5,62499.5,2025,64800
2848,2013,Toyota,Alphard,Used,Automatic,2.4,77499.5,2025,82800
2849,2012,Toyota,Alphard,Used,Automatic,2.4,104999.5,2025,68800
2850,2020,Perodua,Myvi,Used,Automatic,1.5,82499.5,2025,43800
2851,2012,Honda,Jazz,Used,Automatic,1.3,224999.5,2025,25000
2852,2023,Honda,Civic,Used,Automatic,2,7499.5,2025,135800
2853,2014,Honda,Accord,Used,Automatic,2.4,124999.5,2025,35800
2854,2021,Mercedes,,Recon,Automatic,2,32499.5,2025,328000
2855,2017,Toyota,Innova,Used,Automatic,2,184999.5,2025,64800
2856,2015,Honda,Jazz,Used,Automatic,1.5,42499.5,2025,46800
2857,2020,Mercedes,,Recon,Automatic,2,7499.5,2025,225000
2860,2021,Toyota,Harrier,Recon,Automatic,2,12499.5,2025,183000
2861,2019,Toyota,Tank,Recon,Automatic,1,32499.5,2025,81800
2862,2021,Porsche,Cayenne,Recon,Automatic,3,7499.5,2025,569000
2863,2021,Toyota,86,Recon,Automatic,2,27499.5,2025,155000
2864,2019,Mercedes,,Recon,Automatic,2,42499.5,2025,229000
2865,2007,Porsche,Cayman,Used,Automatic,3.4,114999.5,2025,77000
2866,2020,Mercedes,,Recon,Automatic,1.3,37499.5,2025,165000
2867,2019,Proton,Exora,Used,Automatic,1.6,87499.5,2025,34800
2869,2020,Proton,X70,Used,Automatic,1.8,62499.5,2025,65800
2870,2019,Maserati,Levante,Recon,Automatic,3,27499.5,2025,379000
2871,2019,Proton,X70,Used,Automatic,1.8,104999.5,2025,55999
2872,2017,Toyota,Corolla,Used,Automatic,2,92499.5,2025,62800
2873,2014,Perodua,Alza,Used,Automatic,1.5,104999.5,2025,29875
2874,2020,Perodua,Myvi,Used,Automatic,1.5,42499.5,2025,51800
2875,2019,Honda,City,Used,Automatic,1.5,92499.5,2025,59800
2876,2019,Toyota,Vellfire,Recon,Automatic,3.5,62499.5,2025,239800
2877,2020,Honda,City,Used,Automatic,1.5,77499.5,2025,59800
2878,2014,Toyota,Camry,Used,Automatic,2,87499.5,2025,64800
2879,2020,Honda,Jazz,Used,Automatic,1.5,82499.5,2025,58800
2880,2014,Perodua,Myvi,Used,Automatic,1.3,144999.5,2025,22900
2881,2013,Perodua,Myvi,Used,Automatic,1.3,154999.5,2025,18800
2882,2025,Perodua,Bezza,New,Automatic,1.3,2499.5,2025,45600
2883,2025,Perodua,Axia,New,Automatic,1,2499.5,2025,40059
2887,2025,Perodua,Axia,New,Automatic,1,2499.5,2025,38900
2889,2018,Toyota,Camry,Used,Automatic,2,77499.5,2025,95800
2890,2006,Proton,Waja,Used,Automatic,1.6,134999.5,2025,6300
2891,2015,Mercedes,,Used,Automatic,2,72499.5,2025,89800
2892,2007,Honda,Odyssey,Used,Automatic,2.4,194999.5,2025,36800
2893,2016,Honda,City,Used,Automatic,1.5,114999.5,2025,43800
2895,2022,Lexus,Is300,Recon,Automatic,2,42499.5,2025,256000
2896,2013,Toyota,Vios,Used,Automatic,1.5,104999.5,2025,25800
2897,2019,Jeep,Wrangler,Recon,Automatic,3.6,17499.5,2025,265000
2898,2008,Mitsubishi,Triton,Used,Automatic,2.5,164999.5,2025,28800
2899,2020,Perodua,Myvi,Used,Automatic,1.5,82499.5,2025,0
2900,2014,Perodua,Myvi,Used,Automatic,1.5,114999.5,2025,0
2901,2017,Volkswagen,Passat,Used,Automatic,1.8,67499.5,2025,42800
2902,2021,Toyota,Alphard,Recon,Automatic,2.5,7499.5,2025,0
2903,2022,TOYOTA,Alphard,Recon,Automatic,2.5,7499.5,2025,0
2904,2022,Toyota,Alphard,Recon,Automatic,2.5,17499.5,2025,0
2906,2022,Toyota,Alphard,Recon,Automatic,2.5,7499.5,2025,238777
2907,2021,Mercedes,,Recon,Automatic,2,37499.5,2025,299000
2908,2023,Porsche,Taycan,Recon,Automatic,1,7499.5,2025,423000
2909,2015,Bmw,316I,Used,Automatic,1.6,97499.5,2025,35800
2910,2016,Renault,Fluence,Used,Automatic,2,97499.5,2025,9800
2912,2016,Nissan,Almera,Used,Automatic,1.5,114999.5,2025,23800
2913,2012,Mercedes,,Used,Automatic,1.8,97499.5,2025,43800
2914,2018,Honda,Civic,Used,Automatic,1.5,82499.5,2025,72800
2915,2016,Bmw,X1,Used,Automatic,2,72499.5,2025,58800
2916,2019,Toyota,Camry,Used,Automatic,2.5,62499.5,2025,129800
2917,2016,Honda,Civic,Used,Automatic,1.5,92499.5,2025,69800
2918,2015,Toyota,Alphard,Used,Automatic,2.5,87499.5,2025,148800
2919,2016,Toyota,Vellfire,Used,Automatic,2.5,47499.5,2025,132800
2920,2016,Mazda,Cx-5,Used,Automatic,2,87499.5,2025,49800
2921,2023,Honda,Hr-V,Used,Automatic,1.5,17499.5,2025,112800
2922,2021,Toyota,Hilux,Used,Automatic,2.8,82499.5,2025,109800
2924,2020,Honda,Jazz,Used,Automatic,1.5,62499.5,2025,53500
2925,2020,Nissan,Elgrand,Recon,Automatic,2.5,62499.5,2025,155000
2927,2022,Mercedes,,Recon,Automatic,4,22499.5,2025,1133000
